has_location,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,has_url,lang,default_profile,default_profile_image,verified,has_description,bot
TRUE,7554,458212,710,4586,4944,11:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,810,151,437,96,0,4:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
FALSE,1743,76975,197,4131,2119,1:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,9842,23611,706,1345,1331,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,17002,1475745,2372,1616,8017,9:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2090,10100,31,897,567,7:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,249,89,64,164,3,2:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,NO
TRUE,255,61,66,0,0,2:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,25003,96801,310,23,895,2:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,8386,4126,4721,1959,372,3:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,13659,368069,620,7263,4277,5:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,3013,416856,35568,1215,2920,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,1281,141730,582,24,2386,4:00:00 PM,TRUE,en,TRUE,FALSE,TRUE,TRUE,NO
FALSE,27,43,269,2,0,7:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,FALSE,NO
TRUE,16099,1359462,978964,11517,7101,3:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4200,46472564,1272,135,133825,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,857,94472,66,336,62,10:00:00 AM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,3064,24,17,0,0,6:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,9677,1182355,272,2498,9485,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,379,266,1090,553,18,7:00:00 PM,FALSE,en-gb,TRUE,FALSE,FALSE,TRUE,NO
TRUE,15,7,68,8,0,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,173,46,70,205,2,3:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,2120,1738,255,1880,21,6:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,250,411,2060,115,0,12:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,19002,5917438,1419,1365,26370,1:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,7628,11003417,0,423,31469,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,8332,743721,55,7,1219,12:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,232,61,726,826,1,1:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,2786,15307,774,843,360,5:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,29,4,14,18,0,12:00:00 AM,TRUE,en,TRUE,TRUE,FALSE,FALSE,NO
TRUE,36290,2786,2608,34817,1562,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,5074,70,354,60,8,10:00:00 PM,TRUE,es,FALSE,FALSE,FALSE,TRUE,NO
TRUE,4179,724989,751,97,6262,5:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,24483,1353547,11248,2013,3914,2:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,37440,2936656,779,1188,22532,9:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,1747,376564,423,5306,734,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,12859,375395,856,1051,2743,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2450,215,162,421,27,1:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,9462,210,95,398,1,5:00:00 AM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,9615,41,72,2737,2,2:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,11443,2018998,2367,1733,9238,8:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,9310,19088,700,1948,352,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,634,167,272,73,0,7:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1177,214,746,155,3,1:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,5036,19309,1202,254,1139,5:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,794,207,746,1690,1,5:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,42282,1527,777,28218,9,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,25,57,947,0,0,4:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,225,212,163,4,13,8:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,21659,156517,956,29,1271,5:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
FALSE,4575,23008,183,0,986,9:00:00 PM,TRUE,en,FALSE,TRUE,FALSE,TRUE,NO
TRUE,2248,177,459,3950,1,1:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,2389,1044180,557,5,3582,6:00:00 PM,TRUE,en-gb,FALSE,FALSE,TRUE,TRUE,NO
TRUE,6,9,21,19,0,2:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,770,3664718,35,1,15921,4:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,489,49222,8,19,1772,10:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,499,777,614,690,41,7:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,24623,47395,1099,714021,3332,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,180,180,145,411,0,10:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,6773,588,1532,268,25,8:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,63,27,87,78,3,2:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,16,97,279,42,0,2:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,309,7088,354,546,418,9:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,59,24,12,0,0,12:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,11879,59480,26,2295,469,8:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,1617,442,1239,18,3,10:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,2440,116,216,40,0,5:00:00 AM,TRUE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,585,821,1279,246,164,10:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,53864,23290650,319,115,35640,6:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,2187,73,395,0,0,6:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,FALSE,NO
FALSE,5019,1209026,559,19,5133,4:00:00 AM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,2725,243122,303,5,2969,4:00:00 AM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,14560,3012,729,10678,754,7:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,9872,1120752,8561,14350,9587,6:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,9,5,19,0,0,11:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,NO
TRUE,63643,3706945,69092,31627,14625,10:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4703,1040765,558,215,2418,3:00:00 PM,TRUE,en,TRUE,FALSE,TRUE,TRUE,NO
FALSE,360,1584,432,424,0,8:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1260,62,121,432,0,7:00:00 PM,TRUE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,32146,11695916,274,21313,45082,7:00:00 AM,TRUE,pt,FALSE,FALSE,TRUE,TRUE,NO
TRUE,9902,251768,8274,847,1460,5:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,39,37,88,0,0,4:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,9628,2633,2086,555,140,12:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,37195,292043,4643,9625,3088,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,19498,8932,1015,32932,193,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,40763,133553,95060,1453,1455,7:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,4,32,70,0,0,2:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,9957,216,50,423,3,11:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1019,1202,255,510,81,9:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,32,20,195,1,0,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,NO
FALSE,3143,235449,104,410,697,10:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,17894,1270,876,5630,2,12:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,102,56,295,16,1,3:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,36,0,297,262,0,5:00:00 AM,FALSE,en,TRUE,TRUE,FALSE,FALSE,NO
TRUE,12036,661893,504,110,14029,7:00:00 AM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2192,142786,239,40,2185,7:00:00 AM,TRUE,en,TRUE,FALSE,TRUE,TRUE,NO
TRUE,1202,443,497,1555,1,8:00:00 PM,FALSE,pt,TRUE,FALSE,FALSE,TRUE,NO
TRUE,8453,31942389,373,82,58780,6:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,292,40,141,0,0,5:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,FALSE,NO
TRUE,151681,8530951,890,1860,108650,1:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,42931,301,550,4017,1,4:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,10015,49468,46,418,79,6:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,8334,59756,1134,7356,490,1:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2960,41748,687,73,1961,4:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,1,6,98,0,0,2:00:00 AM,FALSE,pt,TRUE,FALSE,FALSE,FALSE,NO
TRUE,160,86,397,1347,0,11:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,136,53,400,1678,1,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,NO
TRUE,3589,58300207,233,40,76018,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,5844,2665,699,5668,112,3:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,184,88,231,9,2,5:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,16,91,1688,0,0,6:00:00 AM,FALSE,en-gb,TRUE,FALSE,FALSE,TRUE,NO
TRUE,102189,905,1,9,105,5:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,1,0,10,0,0,1:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,FALSE,NO
TRUE,12150,2811,1211,3409,152,3:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,1642,246,251,3221,9,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,59792,320964,1114,3956,3413,5:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,6405,465,903,1179,3,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,11519,858,597,4620,1,7:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1295,57,67,15,0,1:00:00 AM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,3529,5445575,357,3799,30150,4:00:00 PM,FALSE,en,TRUE,FALSE,TRUE,FALSE,NO
FALSE,1585,1247114,411,68,4885,9:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,18263,52199,482,25011,1219,10:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4044,13725,429,14931,41,4:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,0,2,75,0,0,7:00:00 AM,TRUE,en,TRUE,TRUE,FALSE,FALSE,NO
TRUE,158,84,103,107,7,10:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,263,1511303,0,0,853,5:00:00 PM,FALSE,en,TRUE,FALSE,TRUE,TRUE,NO
FALSE,254,455,137,169,50,2:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,10,131,181,3,6,1:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,5,224,781,0,0,5:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,48381,426854,892,399,390,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,6097,147,104,231,3,10:00:00 PM,FALSE,it,FALSE,FALSE,FALSE,TRUE,NO
FALSE,1978,111,329,2,1,4:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1817,68,133,9,0,12:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1571,269,0,0,6,7:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,42520,784689,5265,0,10472,5:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,3966,3490480,448,22,7772,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,1927,20997,567,433,528,1:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,5172,5293996,101,23,7694,12:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4557,64350,56,2197,735,2:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,29,5,5,2,0,6:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,104,54,54,264,1,7:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,435,219,408,18,7,5:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,5079,14014,202,257,524,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,25,15,84,28,0,8:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1637,7886947,239,4533,5192,8:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,11373,26522,1533,2793,1223,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,27,12,14,3,1,12:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,411,126,253,19,15,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,231,61546,3,0,959,4:00:00 AM,TRUE,ja,FALSE,FALSE,TRUE,TRUE,NO
TRUE,5,15,59,0,0,8:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,145,43,116,273,0,3:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,1851,1075,455,964,36,6:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,496,38,75,0,0,11:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,20015,11980,8927,20,261,2:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,3545,4651330,509,3060,32051,7:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,452,5616,276,0,270,4:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,FALSE,NO
FALSE,2460,370,595,10406,1,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,4846,804,503,4875,0,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,66,9374054,663,491,46921,10:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,7046,19779,308,5053,29,11:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1715,8244,485,148,313,7:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,459,6374,422,723,42,12:00:00 PM,FALSE,es,TRUE,FALSE,TRUE,TRUE,NO
TRUE,14158,188,663,8715,6,2:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,2431,4932,959,3469,1,8:00:00 AM,TRUE,fr,TRUE,FALSE,FALSE,TRUE,NO
TRUE,924,138,332,71,5,6:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,139,519,1836,36,11,5:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,7,21,114,0,0,4:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,108,60,131,392,6,12:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,9,1717,25,0,53,10:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,186,15,78,1,0,10:00:00 AM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
FALSE,2,15,23,2,0,10:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
FALSE,93,48,64,299,0,4:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,1985,5183570,1840,12,25196,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,16482,403994,654,34,2553,12:00:00 AM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,12,25,166,0,0,5:00:00 PM,FALSE,en,TRUE,TRUE,FALSE,FALSE,NO
TRUE,1718,1878,262,109,64,3:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,1104,455598,204,196,1779,8:00:00 AM,TRUE,en,TRUE,FALSE,TRUE,TRUE,NO
FALSE,4326,12825837,31,41,69919,10:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,12290,4178299,400,93,15134,3:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,13063,398,247,9404,2,1:00:00 AM,FALSE,pt,FALSE,FALSE,FALSE,FALSE,NO
TRUE,9256,2039677,0,2,19842,11:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4435,480088,116,7,3209,5:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4542,2753,683,3403,156,6:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,8532,4459,911,976,31,8:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,2,0,20,0,0,3:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,87,237,368,13,3,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,259,212,922,684,12,2:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,292,159,242,13,3,12:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,225216,238,169,0,103,12:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,13838,31872,460,865,990,9:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,645,683,1411,9,2,5:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,8867,3211350,23,751,5707,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,5495,187,292,0,3,8:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1186,14240,406,402,687,1:00:00 AM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,3353,258608,719,208,1640,11:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,54,129,88,2,1,3:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,1125,738119,33,6,13315,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,282,25,14,69,1,4:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,29298,278002,2831,19491,21481,3:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,5926,5852,254,151,211,2:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,84045,84127,11349,27745,5022,10:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2293,1002080,208,49,7925,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,20,81,60,31,0,7:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,969,5262,291,0,401,6:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,20,50,268,5,0,3:00:00 PM,TRUE,pt,FALSE,FALSE,FALSE,FALSE,NO
FALSE,4057,208,768,970,30,10:00:00 AM,FALSE,fr,FALSE,FALSE,FALSE,FALSE,NO
TRUE,132,94,389,1,0,1:00:00 AM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1086,97,245,249,0,12:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1778,13071,12939,315,27,5:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,28809,14526527,7109,11833,53022,6:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4652,50441,197,2783,894,6:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,4654,44697,415,2530,814,9:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,19873,2226900,2284,847,24944,9:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2100,3885,333,153,186,11:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,210,227013,1,0,6349,1:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,21,104,126,9,2,9:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,6077,3662977,502,3332,3559,4:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
FALSE,36,203,2231,693,0,1:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,21746,700,568,3521,54,10:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,5250,4426,2604,551,136,2:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,12793,1221007,14466,3216,5214,9:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,2195,428,483,5050,16,1:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,24,44,99,20,2,5:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,5458,750,566,35,20,2:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,8341,277538,241,88,3687,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,82,35,321,6143,2,3:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1,13,61,8,0,3:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,25,351335,19,395,1221,7:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,3121,17032,276,751,441,3:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,25119,554,1188,1579,13,11:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,15890,39454,592,848,4006,9:00:00 PM,FALSE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,1660,166,497,2928,1,5:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,136,1106,4998,119,6,9:00:00 PM,TRUE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,82,61,146,77,3,6:00:00 PM,TRUE,en,TRUE,FALSE,FALSE,TRUE,NO
FALSE,596,45,140,734,0,1:00:00 PM,FALSE,en,TRUE,FALSE,FALSE,TRUE,NO
TRUE,119,192,304,128,3,10:00:00 AM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1317,6719130,82,329,10504,10:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
TRUE,6128,86,184,6048,0,10:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
FALSE,17338,302,249,953,4,6:00:00 PM,FALSE,pt,FALSE,FALSE,FALSE,TRUE,NO
TRUE,1,9,30,0,0,11:00:00 AM,FALSE,en,TRUE,FALSE,FALSE,FALSE,NO
TRUE,278,779,471,271,209,12:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,TRUE,NO
TRUE,440,1229427,337,18,5979,8:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
TRUE,65,59,94,5,1,5:00:00 PM,FALSE,en,FALSE,FALSE,FALSE,FALSE,NO
TRUE,3551,14722,12377,4033,496,6:00:00 AM,TRUE,en,FALSE,FALSE,FALSE,TRUE,NO
FALSE,2639,297738,328,17,1607,6:00:00 PM,TRUE,en,FALSE,FALSE,TRUE,FALSE,NO
FALSE,141,26,240,3,0,9:00:00 AM,TRUE,en,TRUE,FALSE,FALSE,FALSE,NO
TRUE,21729,585497,415,11932,4365,12:00:00 AM,TRUE,en,FALSE,FALSE,TRUE,TRUE,NO
